,text,label
1941,From last  days i am asking for the difference amount but they are not clarifying the same. I have mailed to dealer as well as to TATA customer care but of no result.,4
1942,CarBuyer.co.uk recommends driving on  fast dual carriageways slow country routes and stop-start speed-bumped town roads  as this will give you an idea of how the car behaves in most of the situations in which you re likely to be driving it.,2
1943,Visited the tata serviceworkshop  days after the purchase with the following solution,4
1944,? In poor light activate the parking lights.,1
1945,After that we took vehicle to road side but vehicle not allowed me put th and reverse gear.,1
1946,  Provide directions to the dealership,2
1947,shammidhaka Hi Sumit is there anything specific we can assist you with? Please let us know via DM and we would be glad to help.,3
1948,ashucreat Hi Ashish we are concerned to hear about the problems you have faced and we would like to help you with this. Please share your contact information dealership details and vehicle chassis number via DM so we can have the relevant team assist you soon.,3
1949,AnkitV34 Hi Ankit we are disappointed to know about the experience you have had. Please share your contact information vehicle chassis number and dealer details via DM so that our team can connect with you for quicker assistance. ,3
1950,Tata LPT  CRX has a payload capacity of more than  Tonnes* making it suitable for heavy-duty applications across industries.  TataTrucks  DeshKeTruck ,3
1951,B Would you like to test drive this car?,2
1952,Tread depth less than  inch,0
1953,EaglePlug Hi we never want our customers to have such an experience with us. Please share your contact details and car chassis number via DM so that our team can connect with you to assist further. ,3
1954,Should it break that can be serious problem.T,1
1955,According to a senior official from one of the ministries involved in formulating rules and regulations for electric mobility  both models failed to run even -82km on a single charge within city limits. ,0
1956,It s only a matter of time before an official comes to your location to provide assistance.,1
1957,Instead they suggested to make our own taxi reservations for the trip. They also said ,1
1958,If possible you should take the car for a drive at night to see how well the headlights illuminate the road. If you go on your test drive during the day take it under a bridge or into a tunnel to test the headlights and see how legible the instruments are when it s dark.        ,2
1959,B As long as you do not exceed the speed limit that would be fine.,2
1960,Cannot fault you re serviceyou re man % brilliant cannot praise him enough,1
1961,Toolkit with screwdriver pliers duct tape and adjustable wrench,1
1962,nihaniaa Hi Gaurav we would really like to know what went wrong. Please elaborate on your concern and also share your contact information vehicle model and dealer details via DM so that we can better assist with your concern. ,3
1963,Moreover i have in facing a problem of clutch plate and shocker in all the three vehicles. ,4
1964,DrApoorvaKulka1 Hi Apoorva DM refers to Twitter Direct Messages. ,3
1965,Discounts and payment options  ,2
1966,Rubber bushings damaged or missing,0
1967,sarcasticsharif Hi Hussain we are concerned to know about your experience and want to help you with it. Kindly share your contact number vehicle model car chassis number and the dealer details via DM as it will help us connect with you for further assistance.,3
1968,Advise the road service operator that you have called .,1
1969,"""RT MobilityPremium View our wide range of affordable top quality pre-owned cars online. Contact us today for more information on our pre ""1",0
1970,watch out for any squeaking sound or burning smell from the brakes.(can be fixed easily)        ,4
1971,Kevin Really?How much is it? ,1
1972,SAJAYKUMARSHAR2 Hi Sajay we never want our customers to have such an experience with us. Please share your contact details and car chassis number via DM so that our team can connect with you to assist further. ,3
1973,VijaySi45794910 Hi Vijay we are concerned to know about your experience and want to help you with it. Kindly share your contact number car chassis number and the dealer details via DM as it will help us connect with you for further assistance.,3
1974,6006cb88daab48e Hi Yatindra thank you for sharing the requested details. We have highlighted your concern with the relevant team and you can rest assured that they will connect with you soon to resolve it at the earliest.,3
1975,Do I need this car for work?,0
1976,Average speed of the car?  ,2
1977,The radiator is also in damage condition. ,4
1978,Open the hood with the engine running and listen for knocks ticks or hisses.       ,4
1979,Make yourself visible to other motorists and signal that you re in trouble by lifting your hood and turning on your hazard lights. Stay in your vehicle.,1
1980,And i m gettng a mileage of  -  kmpl!!!  without ac..,4
1981,Issue  steering hardening at  kmph. ,4
1982,4. What surfaces should you test the car on?,2
1983,What can I expect for my trade in?,0
1984,Check that the owner's manual is in the glove compartment.,0
1985,I need refund or replacement as i am fed up with the vehicle else i will be forced to go to consumer court. ,4
1986,sailendra_ag Click here to know more about the Hexa XT. ,3
1987,How many years warranty on Engine work and the cost for maintenance!  ,2
1988,Most US states require an emissions test to register your car and a failed test can occur for many reasons. In several states if a check engine light illuminates it s an instant fail. Most emissions centers will let you know why the vehicle failed the test so you can contact a mechanic to complete the necessary repairs.,4
1989,Bhaskar80873485                                                               DM                    ,3
1990,What is the global ncap rating of the car,2
1991,About mileage,2
1992,I face major problem on aboutkm & .25 year o[censored]sage over head rocor set (Hla) failure suddenly. Which is abnormal case as per general opinion.,1
1993,I have purchased nexon diesel car on st feb18.,4
1994,I went online last night to check out the blue book value on new Pilots. ,0
1995,Uthao pehle se zyada load Tata Yodha ki mm x mm wide load body ke saath aur kamao zyada profit. For more information   TataYodha  JeetLoHarManzil ,3
1996,Driveability is great and the tiny engine never feels underpowered (as compared to sub1000cc cars) in the start-stop condition. ,0
1997,B How does Friday sound?,2
1998,Avinashchoubeyg Hi we never want our customers to have such an experience with us. Please share your preferred car model contact details and the dealer information via DM so that our team can connect with you to assist further.,3
1999,What additional accessories can you offer or what discounts would you give?,2
2000,But this truck brake not properly working fromdays this reason we have already idle stand trailer tata signaat your workshop as on date .05.2019 ,1
2001,I will pay the blue book value of $27000.,0
2002,Please consider this sudden break down under warranty and do the needful,4
2003,It irritates so much. So please take any action so we can satisfy of our purchase.,1
2004,Same ,4
2005,I have a little hybrid coupe that gets great gas mileage but only fits two passengers.,0
2006,However since the transmission is supposed to be a closed system excessive contaminants point to the possibility of serious defects or beyond-repair wear.,4
2007,How long is the test drive?,2
2008,"If the car has already been repaired you would have to say ""Sorry I'm late my car broke down"".",1
2009,But results is same ,4
2010,And now it has  km its audio and information system is failed,4
2011,vijayrb23 Hi Vijay thank you for sharing your contact number. Our team has been informed of this and shall soon connect with you to assist further.,3
2012,anishmohanmp Hi Anish as per the update received from our team we understand that they ve contacted you and shared the necessary information regarding your concern. For any further assistance we request you to get in touch with them and they will surely help you with it.,3
2013," TPIRPostYourPrize  NewCar ""1",0
2014,I has personaaly towed to nearest point to my office near to guinea motors showroom.. ,1
2015,Call this number-080. I have read many positive reviews for this rescue team!,1
2016,1. Drop in pickup ,4
2017,RT jtperformanceIN Fuel up strap in and hit the throttle. It s time to go cruising across the country in a Tigor JTP. Head to ,3
2018,This is the website of the National Association of Auto Dealers.,0
2019,SagarDvg Hi Sagar we trust that our team has connected with you and informed that post receiving the original documents your KYC will be updated. If you require any further assistance on this we suggest you stay in touch with them and they will definitely assist you with it.,3
2020,The car price  ,2
2021,Wait for help inside of the car with hazard lights on do not attempt to diagnose the issue unless you are aware of what you re doing and located in a safe environment.,1
2022,1) replace whole system as its on warranty period ,1
2023,A I have got my Driver's License and Proof of Insurance ready.,2
2024,It was Easter Sundaydriving back home through a country road near midnight with my parents and we start to smell smoke. Assuming its from outside we do not think much of it and continue.,1
2025,Jestin John on Aug  ,4
2026,"""RT PriceIsRight Zane is so excited to drive his new car... and by the looks of it so is his granddaughter!! ??",0
2027,Worth buying if you wanna have a small but spacious car.,0
2028,As of now Tata Harrier is only available in Diesel. Tata Harrier petrol is expected to come next year.,0
2029,RaviPat93230099 Hi Ravi we sincerely apologize for the inconvenience caused. We have shared your concern with our team and they will soon connect with you to assist further.,3
2030,For the comfort of our little passengers all our school buses come with a Lowered First Step to help them board and alight with ease.  TataSkoolBus ,3
2031,Can I book this car after having a test drive ,2
2032,With support for features like Service Booking Service Cost Calculator Vehicle Finder Traffic Updates and many more the TMSC App is truly your one-stop-solution that you will need for journeying with your Tata Motors cars. Download the app from Google Play or App Store now! ,3
2033,ChappuKhan Hi Chappu we regret the inconvenience caused. Kindly DM us your vehicle location &amp; contact details &amp; our team will contact you.,3
2034,"Have you got what it takes to answer this riddle?  
Click here to know more about the Tata Tiago s features 
 FeelsLikeFun ",3
2035,The other is fuelling the car with the wrong fuel type.,1
2036,i told them engine broke down why you are asking me this charges. I had found one small in my car crank part it seem they have not replace engine. ,4
2037,How long will the drive be,2
2038,which is currently idle stand at workshop for repair.,1
2039,What if I don t have a license ,2
2040,"""RT AMTAutoUK Find out more ",0
2041,further compromise everyone s safety.,1
2042,A Yes I would love to take it for a drive.,2
2043,The ASP will reach you and make the vehicle roadworthy. Towing and cab arrangements are also made for vehicles that cannot be repaired at the spot. The vehicle can be towed to the place of your choice or repaired at any of our outlets.,1
2044,This handy troubleshoot ensures you don t face car problems that may arise from a poorly functioning battery Here are some signs that could arise if your car battery is not working properly ,4
2045,You should report safety defects to the National Highway Traffic Safety Administration at (888) -1100 or go to ,0
2046, NewCar ,0
2047,Car Buyer I will make the complete payment by check.,0
2048,defencebrat Hi we never want our customers to have such an experience with us. Please share your contact details via DM so that our team can connect with you to assist further. ,3
2049,Over time the gears can wear down resulting in the transmission not being able to shift gears properly. Eventually the whole transmission will fail. That s a multi-thousand-dollar fix.,4
2050,Will the dealer put the warranty and any other promises in writing?,0
2051,Will I need to pack it with a lot of things on a frequent basis?,0
2052,This is because short trips do not give the battery enough time to recharge.,1
2053,Will it be a brand new car,2
2054,vipulpolamreddy Hi Vipul we are concerned to hear about the problems you have faced and would like to help you with it. Please share your contact information and vehicle model via DM so that we can have the relevant team assist you soon. ,3
2055,jk750163 Hi Jatinder we sincerely apolgize for the inconvenience caused and would like to help you with this. Please elaborate on your concern and also provide your contact information and car chassis number via DM so that we can have the relevant team contact you for further assistance.,3
2056,B Well just sign this card and we will be on our way. Do not forget to buckle your seatbelt!,2
2057,It is really a matter of concern when jodhpur was justkm away from the site. How a new vehicle can break down so early?,1
2058,I dont want to use repaired new vehicle and i cant risk my life with this car and this problem. ,1
2059,My dad had warned me about bumps. I was out on a date and went over a railroad track to fast the engine jumped the fan hit the hood and the clutch pedal slapped to the floor. ,1
2060,With roadside assistance,1
2061,gaurav_darklord Hi Gaurav we suggest you visit your nearest Tata Motors dealership to get the best guidance as per your query. To locate your nearest dealer please click the link here ,3
2062,Before you decide on taking a test drive based on your budget finalise the specifications and features you absolutely must have on the car. The feature could be as basic as a power steering to something as non-essential as a Bluetooth sound system. Logon to  and research the car models and variants that fit these aspects. If you are still confused about which car to buy and will only decide post a test drive then shortlist a maximum of  cars as more the number of car you shortlist the more confused you will be while making the final decision. ,2
2063,Excellent service from (Richard?) - from AA breakdown in Dunedin today - thank you so much for the awesome and friendly service - helpful with explanations and suggestions - dealt with efficiently and thoroughly when I was stuck at a local beach carpark with dogs in a vehicle that wasnt going anywhere! ,1
2064,My car has broken down describes my present situation.,1
2065,Abnormal noise or vibration caused by faulty transmission or drive shaft,0
2066,B Yes this is a very popular car.,2
2067,If you re searching through the classified ads for used cars then you can save a lot of time by calling the seller and asking the important questions first over the phone. During the conversation something could come up that will turn you off and this will save both your time and the seller s time. You can also use the information you received over the phone and compare it to what you find out if you do decide to see the car in person.,0
2068,"With proven aggregates and superior specifications under the hood the Tata LPT  CRX is an E-commerce ready truck that finds use in delivery applications ranging from pharmaceuticals to textiles white goods FMCG and more.
 TataTrucks  DeshKeTruck ",3
2069,a fuel injector which could not be fixed roadside. We were given a choice of options so we asked to be taken to my local Ford dealers. He then suspend towed us to Chester services where a flat bed relay recovery truck was waiting we thanked the patrol man and boarded the relay and was taken to my garage in Pwllheli somemiles from the start. what a great pair of guys,1
2070,Uneven Tire Wear,4
2071, Ajay Gurdal on Jun,1
2072,Govind771983 Congratulations on purchasing the Tata Tiago. We welcome you to the Tata Motors family. ),3
2073,Also i am suffering due to inconvenience for non-availability of transport in my home.,4
2074,To avoid the mistakes maintain a sticker around the vehicle so that the person should know the fuel type to be fuelled.,1
2075,Desh ki economy ko mazboot banane aur desh ke nagrikon ki zarooraton ko pura karne ke liye hamesha chalte rehte hai Tata Trucks.  deshketruck ,3
2076,The Sport Mode of the new Tigor Automatic sets your pulse racing by adding a dash of power to your drives. Click the link to book a test drive.     TheSedanForTheStars ,3
2077,Car Seller Onroad price for this will be  Lakhs  Thousand.,0
2078,dineshbhatudup5 Hi Dinesh thank you for sharing the above details. However we also require your contact number as it will help us to get in touch with you and quickly address your concern. ,3
2079,Though this vehicle was purchased in  the make was  and i have run this vehicle around  km within two years.,4
2080,MansiSh02345025 Hi Mansi we regret the inconvenience caused. Kindly DM us your vehicle location &amp; contact details &amp; our team will contact you.,3
2081,"Those who love the car that  FeelsLikeFun know what we are talking about. 
Click here to know more about the Tata Tiago s features  ",3
2082,Will it be a brand new car,2
2083,Are there any extra fees?,2
2084,"Altroz is all ready to set the streets ablaze with enhanced capabilities and exceptional handling for taking on the roads that test your limits. Get ready to be stunned by the Altroz. Coming soon!  UrbanCarRedefined

Click on the link to know more  ",3
2085,Flat or faulty battery,1
2086,Know what a vehicle s warranty covers before buying. That way you don t encounter any unwanted surprises in the future when it comes to repairs.,0
2087,GogriPayal Hi Payal our team tried to contact you on the provided number however the call went unanswered. We request you to share an alternate contact number or a preferred time to call so that they can soon get in touch with you to assist further.,3
2088,A I have not taken it yet.,2
2089,"""With school starting as well as all the events of the school year do you find yourself wishing you had more room  ",0
2090,"15 hairpin bends of the Kunzum Pass test the nerves of even the experienced drivers. Sign up for SOUL Iconic Ladakh Drive and travel to this incredible destination with the brotherhood from th-25th July. 

 DriveWithSOUL ",3
2091,That similar kind of noise started again from engine. ,4
2092, drawing  ,0
2093,Now firstly i would like to ask from tata company that what type of quality you people are providing to your valuable customers??,4
2094,Apki khushiyo ki chhabi kaisi hai are you satisfied nano?,0
2095,Check the audio source reception including AM FM satellite and any auxiliary connections you might use. (You may want to check these multiple times in different areas during the drive since reception gets better or worse in certain places.,2
2096,My car is in the warrenty time period i want you guys to replace my car. ,4
2097,Overheating is a major cause of the breakdownespecially in summer.,1
2098,When can we test drive the car?,2
2099,Tata made big mistake of stopping it.They should have marketed it for long trips than just city .,0
2100,1. My car is not starting at some time there is some problem in the car key (Starter).,4
2101,Most car batteries should last about three years or  miles. A dead battery is usually caused by reduced amps   or electrical currents   which naturally decrease as the battery loses its ability to maintain a charge. A damaged alternator battery temperature sensor or other charging system components can expedite this issue. It s best to replace your car battery every  miles or three years even if it s not showing signs of damage.,4
2102,The first step to a healthy mind and body is inner peace. Let's work towards achieving this together this  InternationalDayofYoga  ConnectingAspirations ,3
2103,It s taken me a little while to post this because I kept forgetting to take pics but I got a new car! It s so prett  ,0
2104,Wash the body and if necessary hose out the fender wells and undercarriage to remove dirt and road salt. It s time to wax the finish when water beads become larger than a quarter.,1
2105,Can I see the cars at the Auction?,0
2106,carlover6319 Hi Aditya thank you for writing to us. Stay tuned to our social media handles for more information about the Altroz. ),3
2107,SachinK99654920 Hi Sachin we are disappointed to know about the experience you have had. We have forwarded your details to our team and they will soon connect with you for further assistance.,3
2108,Anyone for pizza? ??Don t think I ll be able to lose this car in a car park ??  newwheels  newcar  papajohns  ,0
2109,Mr. Smith So how am I doing? Can I just take a peek at your notes?,2
2110,Nano has stunned me with its ability to drive without hickups .,0
2111,Where do you Source your used cars? ,0
2112,KapilGarcha Hi Kapil thank you for bringing this to our notice. We will check this right away and make the necessary corrections.,3
2113,"""Trade-in your current vehicle for something new or sell it without buying another!",0
2114,Kevin Yeah I have thought about that but I ca not afford a new car.I'm broke. ,1
2115,Luckily not all common car problems need your immediate attention. Scratches yellowing headlights and streaky windshields can be very annoying. But they can also be fixed very easily. A bit of cleaner wax and touch-up paint will take care of minor scratches. A plastic restoration kit makes your headlights crystal clear again. And a new pair of windshield wipers will prevent streaking.,4
2116,If you are having trouble starting your carhave your ignition system checked.,1
2117,Cooling System,0
2118,Thanks & regards Ram1611 on Jul Submit a Complaint,1
2119,A spokesperson for Mahindra and Mahindra declined to comment.,0
2120,"By encouraging you to navigate twists and turns in the quest for glory your dad powered you to success.  To all dads out there Altroz wishes a Happy Father s Day.  UrbanCarRedefined  

Click on the link to know more  ",3
2121,information),2
2122,It depends but get as much time behind the wheel as you can on a variety of roads. WhatCar.com assumes you ll only get about  minutes behind the wheel usually on routes dictated by the seller (dealers often have set routes).       ,2
2123,This question will tell you whether the car was purchased from a dealership or another private seller and if the car was purchased in a different province or country. Your CARFAX Canada report will also give you these registration details from across North America.,0
2124,imparagmodi Hi Parag thank you for your valuable feedback. We have shared it with the relevant team for further consideration.,3
2125,If you must get out of your vehicle to assess the situation,1
2126,Customer No. I will pay $27000 or I will go somewhere else that charges a fair price.,0
2127,By bringing up-to-date information about your vehicle the weather traffic and more the TMSC App has won positive reviews from Tata Motors car owners. Download the app from Google Play or App Store now! ,3
2128,If tata does not replace my car with new one i shall go to consumer court. I shall buy better version of car.,4
2129,Prafullgarg2 Hi Praful we will surely help you with this. Please share your's and your referrals contact details &amp; vehicle model via Facebook messages so that our team can connect with you for quicker assistance.,3
2130,deepak1795 Hi Deepak thank you for sharing the above details. However we also require the dealer details via DM so that we can have the relevant team connect with you to assist further.,3
2131,Mr. Smith Oh yeah.,2
2132,A Whoa this car has wonderful pickup!,2
2133,Improper fluid level or leakage excluding normal seepage,0
2134,Cracked block or head,0
2135,aftabmohd317                                                    |,3
2136,Since it's the law in the UK I advise you to have the measuring device but there will be small studs on the tyres which indicate the wear points (sorry for no image will update when I get time)        ,4
2137,In any environment.,4
2138,I buy a tata truck  bs4 in august  from daisy motor prt. Ltd hissar. After complete body making work than began on road. We faced  some problems in my tata truck ,4
2139,"""Loving my new babe",0
2140,. Overall the software is not properly addressed by the service centre for my vehicle no. Ts fh .,4
2141,4) Other Checks at Each Oil Change,1
2142,A description of your vehicle.,1
2143,Do I get to drive,2
2144,Does the vehicle pull to one side or the other when you accelerate? Find a large empty parking lot. At  Kms per hour or so let go of the steering wheel; does the vehicle pull to one side or the other?                   ,4
2145,? to a used car that runs like a new car,0
2146,What is the platform the car is built on  ,2
2147,Salesperson,2
2148,And i am surprised that despite of so many complaints raised by many owners on same issue tata motors doesnt' seems to be taking any action in order to bring permanent fix to this issue. ,4
2149,Lastmonths ago. Already more thantimes car has been breakdown on mid highway.. ,1
2150,Sunil960sunil Hi Sunil we would like to better understand your concern. Kindly elaborate on it via DM and we would be glad to help.,3
2151,VinodCh21498613 Hi Vinod we would really like to know what went wrong. Please let us know via DM so that we can better assist you with it.,3
2152,Immediately call a towing service.,1
2153,hvaghela07 Hi Himanshu we are disappointed to know about the experience you have had. Please share your car model contact information vehicle chassis number and dealer details via DM so that our team can connect with you for quicker assistance.,3
2154,Emergency service info such as phone numbers,1
2155,Umbrella Extra fuses and fanalternator belt,1
2156,Does not stop vehicle in straight line (DOT spec.),0
2157,Business ki betod performance ke liye chunein Tata Yodha. Iska  hp engine le jaye aap ke karobaar ko nayi unchaion par. For more information   JeetLoHarManzil  TataYodha ,3
2158,Burt What happened? ,1
2159,bigshot_m Hi Mohit we are disappointed to know about this and want to help you. Kindly elaborate on your concern and also share your contact number and car model via DM as it will help us to better assist you. ,3
2160,Amit00Patel Thank you for sharing the requisite details Amit. We have shared them with the relevant team and they will soon contact you for further assistance.,3
2161,They checked ac gas and it is low condition and they filled ac gas. But still chilling not remains sane and after some distance travelled. ,1
2162,imsantoshverma Hi Santosh is there anything specific we can assist you with? Please explain your concern in detail via DM and we would be glad to help.,3
2163,Sorry I'm late. my car (has brokenbroke) down.,1
2164,Is this my primary car or secondary?,0
2165,_SachinGaur Hi Sachin we never want our customers to have such an experience with us. Please share your contact details so that our team can connect with you to assist further. ,3
2166,rksingh1899 Hi we would like to better understand your concern. Kindly elaborate on it and also share your contact number vehicle model and car chassis number via DM and we would be glad to help. ,3
2167,Can I order a used car?,0
2168,1) The amount paid for the remaining hours would be refunded.,1
2169,"""RT PriceIsRight Zane is so excited to drive his new car... and by the looks of it so is his granddaughter!! ??",0
2170,Reg nogjrc,1
2171,How long does it take to locate a vehicle?,0
2172,"""As part of our tender with Energy Efficiency Services we have already completed the production of  cars and initiated the execution of phase II orders  a Tata Motors spokesperson said in response to an emailed query.",0
2173,Do not agree to dealer financing before you have shopped for financing at a bank or credit union and know the other rates available to you.,0
2174,Improperly functioning alternator generator battery or starter,0
2175,Sizes mismatched,0
2176,You can pick up the bike on the day of your reservation from your selected location,0
2177,Driving Officer Okay. Mr. Smith. As I'm sure you are aware you will not only be tested on your knowledge of the rules of the road but on your behavior toward other motorists.,2
2178,Ball joint seals damaged,0
2179,3. For how long should you take the car out?    ,2
2180,Engine also choke some times while shifting gears from nd to rd position. Rear doors safety rubber guards are also in broken condition. ,4
2181,My family bear the hot waves in the summer. ,1
2182,GadiWalaAdmi Hi Suraj we never want our customers to have such an experience with us. Please share your vehicle model contact details car chassis number and the dealer information via DM so that our team can connect with you to assist further.,3
2183,"""I have had my car for  days brand new off the lot. kms... guess I drive a lot. At this rate I will burn throug  ",0
2184,"""RT WatfordAudi It's now even easier to drive home in luxury thanks to our low initial deposit and low monthly payment deals! ",0
2185,sudhirkr3156 Hi Sudhir we regret the inconvenience caused. Kindly DM us your location &amp; contact details &amp; our team will contact you.,3
2186,dineshbhatudup5 You are most welcome Dinesh. We are glad that your concern has been resolved. Do let us know if you need any other assistance and we would be glad to help you.,3
2187,darshansuvarna Hi Darshan we are glad to hear. Customer service and satisfaction are of the utmost importance to us. We aim at delivering the best of our services to the customers and always strive to make their experience even better.,3
2188,My request is that if allmost all the tata tiago facing that type of problem that should be covered under the manufacturing defect of the product.,4
2189,If recall work needs to be done the dealership will usually do it for free even if you are not the original owner of the car. If you have trouble finding a dealership that will check for safety recalls you should be able to get this information by calling the manufacturer or importer of the car.,0
2190,Driving Officer Okay. Now pull over here and show me that you can parallel park.,2
2191,They did servicing but still it is of no use. ,1
2192,B You will have to make an appointment for that.,2
2193,"""Old vs new! What are your thoughts on the new Puma? ??",0
2194,Congratulations on your  newcar ????? ???  Thankyou for your  time ? and  business. Welcom  ,0
2195,After that i suddenly call at toll free number (24 x7 helpline) and my call was logged vide number ,1
2196,B You will have to take your driving test. Have you taken it yet?,2
2197, nissangtr  nissan  gtr  ,0
2198,What is the engine capacity,2
2199,However safety takes precedence over scheduling or other concerns it is better to wait for a tow if changing the tyre would put you in harm s way.,1
2200,The music system is not working except .7. ,4
2201,Most of our vehicles are Factory Certification Eligible,0
2202,The all-new Tata INTRA comes with electronic dashboard cluster and amazing interiors which assure driving pleasure and efficiency. Get more details here   TataIntra  Indias1stCompactTruck ,3
2203,The incident happen on .06.2019 atpm when on the centre of the road my tata tiago car is suddenly stop (Breakdown) ,1
2204,Brake leathers jam and abrasion with drums because for that hit generate in tyres.,4
2205,Not enough pedal reserve (DOT spec.),0
2206,but as soon as i pick it up from the service station not even  km the car stops and does not start the service people tow back my vehicle to the service station then inform me that the oil pump ,4
2207,This is a breakdown of all my travel expenses in relation to the Asia trip I had last month. Please charge these as part of the training expenses,1
2208,Check if the power steering is working it should not be hard.,4
2209,For example some extended warranties (7-10 years) may seem ideal. But it could also indicate that there may be underlying problems in the vehicle s makeup.,0
2210,Once a month and before any extended road trips use an accurate tire-pressure gauge to check the inflation pressure in each tire including the spare. Do this when the tires are cold (before the vehicle has been driven or after no more than a couple of miles of driving). Use the inflation pressure recommended by the vehicle s manufacturer not the maximum pressure embossed on the tire s sidewall. The recommended pressure is usually found on a placard on a front doorjamb in the glove compartment or in the owner s manual. Also be sure to inspect tires for abnormal or uneven wear cuts and any sidewall bulges you can see,1
2211,"Do not forget you can see it in the flesh at our Derby dealership ""1",0
2212,Check the tires for uneven wear which may mean bad shocks misalignment or poor wheel balance.,0
2213,? You bought the car from a dealer (someone in the business of selling cars).,0
2214,Someone55635936 Hi thank you for writing to us. As per company policy we cannot disclose any information pertaining to our future product strategies. Stay tuned to our website and social media pages to catch the latest updates.,3
2215,Car Buyer How much will this cost?,0
2216,how was it possible today contact the dealership directly,2
2217,"""RT LeicsPoliceRPU This morning sees the arrival of a new car to our fleet!! OT06 a Vauxhall Insignia VXR!! Another tool in our box to ke ""1",0
2218,and other factors make each incident unique. If you are familiar with the area and can find help within a short walk.,1
2219,amolsolao Hi Amol as per the update received from our team we understand that they ve scheduled a joint trail of your vehicle and confirmed that you will contact them as per your convenience for the same. We request you to stay in touch with them and they will help you.,3
2220,If your car s temperature gauge shoots up into the red your engine may be at risk for overheating. If this happens turn off the air conditioner and blast your heat. This will help move hot air away from the engine. Once you re home check your radiator to ensure it s full of coolant. If your radiator or engine overheats and breaks down you ll have a hefty repair bill on your hands. Keep an eye on your engine s health.,1
2221,Know your rights and responsibilities.,1
2222,ChhandakChakra2 Hi Chhandak we have responded to your concern via DM. Kindly check and acknowledge the same.,3
2223,Can i test drive with a learning license? ,2
2224,How much mileage is on the car?,0
2225,? If the problem arises after the written warranty has expired you may be entitled to have a dealer repair items that go bad soon after the written warranty is up.,0
2226, Congratulations to Miss. Antara on her    Mazda  CX5  GS ????! Thank you for choosing  airportmazdaoftoronto for  ,0
2227,Prepare Questions to Ask When Buying a Car,0
2228,When i informed service centre they said it will free up once it clocks km. ,4
2229,If you know how the rental car has broken down check the agreement to see if you will be required to pay for parts and repairs. In general unless you were directly at fault you shouldn t have to pay.,1
2230,I have purchased tata nexon xz+ diesel from kamal and company bajaj nagar jaipur in jan-19. I'm th mar  i took my car for first service and reported following issue ,4
2231,Broke down sunday morning approx am mile from junctionon the M56 heading east AA patrol was with us withinminuteshe escorted us off the hard shoulder to a safer location diagnosed the problem ,1
2232,Customer Yes. My wife and I are about to have a baby. We need a car with more room.,0
2233,B Could you fill these papers out please?,2
2234,prashant18910 Hello Prashant we have been trying to reach out to the number provided by you but there is no response. Request you to provide alternate contact number so that our team can contact you.,3
2235,Do I need a valid driving licence,2
2236,praveenbadshah Hi Praveen the technical specifications and features of the  UrbanCarRedefined will be revealed soon. Stay tuned to our social media handles and website  for more information about the Altroz. ),3
2237,A I would like to make one right now.,2
2238,What new features involved,2
2239,Whether a burnt out bulb or a poor connection if your headlights brake lights or turn signals are out you have got a safety issue on your hands. While the bulbs themselves are lasting longer than ever corrosion and poor wiring is still a major concern.,4
2240,m2r_Mukhtar Hi Mukhtar we would really like to know what went wrong. Please elaborate on your concern and also share your contact information vehicle chassis number and dealer details via DM so that we can better assist with your concern. ,3
2241,"""RT PriceIsRight Zane is so excited to drive his new car... and by the looks of it so is his granddaughter!! ??",0
2242,What is the specific criteria you are looking in the car?,2
2243,rahul0931 Hi Rahul we are disappointed to know about the experience you have had. If you require any specific assistance please elaborate on your concern via DM and also share your contact information car chassis number and dealer details so that we can accordingly assist you further.,3
2244,2 Attachments,0
2245,The problem was looked into and hopefully resolved yesterday .04.2019 by your authorised service centre urs kar service centre (P) ltd dewans road mysoremr ponnanna [protected]. I was informed the problem was related to spark plug and that it had to be cleaned as there was misfire. ,4
2246,When can I schedule for a drive ,2
2247,Rabin0702 Hi Ravi we would like to know more about your concern. Kindly DM us your vehicle variant location &amp; contact details &amp; our team will contact you.,3
2248,1. Get the vehicle out of the roadway If a problem arises while driving turn the car to the side of the road and out of the flow of traffic as soon as it is safe to do so.,1
2249,Your engineer arrived withinminutes and sorted the problem .,1
2250,Bought tata nexon onnovbarelydays back and music system hangedtimes withindays.. And on thursday the first and second gear stopped working. The car stopped on road...,1
2251,Recognise it You may notice steam or smoke coming from your bonnet or the needle on your engine temperature gauge may be through the roof ,4
2252,sam4u1983 Hi Samkit we understand that our on-ground team has connected with you and provided the best possible resolution for your concern. For any further assistance we request you to get in touch with them and they will surely help you with it.,3
2253,Describe any circumstances that may require special towing or transport considerations such as an unusual or rare vehicle large number of passengers infants medical needs or whether your vehicle requires special fuel.,1
2254,Kevin That's a good deal.I might wanna consider it,1
2255,Do you have a license,2
2256,This is a chance for the seller to let you know about any incidents the car has been in whether it be a minor fender bender or a major incident. Ask them to tell you where on the vehicle the damage occurred and what repair work was done. Review the CARFAX Canada report to ask about any critical accident data noted in the report.,0
2257,How and when can I get a test drive,2
2258," TPIRPostYourPrize  NewCar ""1",0
2259,They have to be checked with scanning devices which is plugged to the car system and analysed.,1
